Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Abalone shriveling syndrome-associated virus	Abalone shriveling syndrome-associated virus	1.0084890835270097	-0.21844810797246156	0.3910472300263953	-0.5586233354925351	0.5764188107165424	NA
Abelson murine leukemia virus	Abelson murine leukemia virus	1.3146177309162452	-3.295228828722715	0.16584930164704956	-19.8688134107156	7.577285646816257e-88	2.28834026533851e-86
Acinetobacter phage vB_AbaS_TRS1	Acinetobacter phage vB_AbaS_TRS1	1.0103062790128248	0.013516686521095089	0.42152318360686886	0.03206629444538772	0.9744191827157678	NA
Adeno-associated dependoparvovirus A	Adeno-associated dependoparvovirus A	1.0143874077418047	0.005863207976754755	0.42169224164977914	0.013903997744459868	0.988906572299782	0.9969814926194515
Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B	1.0098450325097539	-0.3179843417786683	0.37817116646655846	-0.8408476636380144	0.4004332812350763	NA
Alfalfa mosaic virus	Alfalfa mosaic virus	1.0320794402952254	0.005863192383365794	0.42184009111395226	0.013899087608963087	0.9889104896425491	0.9969814926194515
Ateline alphaherpesvirus 1	Ateline alphaherpesvirus 1	1.0515334119862156	-0.5752658945442437	0.3463681577233532	-1.6608509810064953	0.09674337923596564	0.30433854717980857
Autographa californica multiple nucleopolyhedrovirus	Autographa californica multiple nucleopolyhedrovirus	1.0932356789728794	-0.16934594857721974	0.3917425616165481	-0.43228886817506884	0.6655314767556072	0.9969814926194515
Avian leukosis virus	Avian leukosis virus	1.2182335470730223	0.16720954221627424	0.4396686099466462	0.3803081194187712	0.7037167091094556	0.9969814926194515
Avian myeloblastosis virus	Avian myeloblastosis virus	1.0682209074369409	-2.538450965852599	0.1857376135158741	-13.666865411919648	1.6014655411669032e-42	3.02276620895253e-41
Avian sarcoma virus CT10	Avian sarcoma virus CT10	1.4172962784042453	-2.590201664336403	0.22315862798766142	-11.606997621797607	3.797153665555163e-31	5.733702034988296e-30
Baboon endogenous virus	Baboon endogenous virus	1.0284192641632588	0.01160692008708477	0.4215814269480047	0.027531858248860418	0.9780355302645293	0.9969814926194515
Bacillus phage vB_BanS-Tsamsa	Bacillus phage vB_BanS-Tsamsa	1.0084939001625215	0.009695050547393004	0.42152709721016607	0.022999827559268916	0.9816504105014744	NA
Bacillus virus 1	Bacillus virus 1	1.0112160954978109	0.01351675681834003	0.4215255101558704	0.032066284228780946	0.9744191908632507	0.9969814926194515
Bacillus virus Bcp1	Bacillus virus Bcp1	1.1619290082299873	0.08682842896296343	0.398952280265812	0.2176411396999957	0.8277087278968422	0.9969814926194515
